bulb_number,timestamp,power_consumption (Watts),voltage_levels (Volts),current_fluctuations (Amperes),temperature (Celsius),environmental_conditions,current_fluctuations_env (Amperes),fault_type
1,2023-01-20 17:28:48,56.13,215.07,1.39,13.54,Clear,0.44,0
1,2023-11-19 02:05:04,68.1,223.82,5.101184485888096,17.29,Rainy,2.52,1
1,2023-02-20 19:19:39,55.9,233.98,3.14,11.64,Rainy,4.37,0
1,2023-03-04 18:03:11,188.13,211.83,1.38,26.12,Rainy,3.74,0
1,2023-10-02 01:17:50,77.68,216.28,1.85,19.69,Cloudy,3.09,0
1,2023-02-13 10:44:24,105.34,223.88,3.74,10.73,Clear,1.26,0
1,2023-09-26 08:46:10,157.0,236.86,2.56,20.64,Clear,0.54,0
1,2023-11-21 02:59:21,117.11,225.98,1.21,15.38,Cloudy,1.89,0
1,2023-02-27 12:20:02,25.1994543852021,219.66,1.06,16.55,Clear,0.6,3
1,2023-12-16 03:06:53,139.04,230.37,3.95,19.97,Clear,0.43,0
1,2023-03-23 14:03:18,130.57,227.61,3.73,18.63,Rainy,3.4913277173961736,4
1,2023-10-30 23:12:37,104.46,229.38,2.85,17.12,Rainy,4.93,0
1,2023-06-07 19:42:42,140.87,217.12,0.51,13.06,Rainy,1.23,0
1,2023-12-26 12:44:39,74.1,215.6,1.43,13.47,Clear,4.48,0
1,2023-11-07 15:29:14,62.04,225.74,2.05,29.65,Clear,0.56,0
1,2023-01-10 15:01:32,109.68,239.08,4.33,26.34,Clear,1.29,0
1,2023-05-10 00:11:34,75.63,230.06,4.65,21.14,Cloudy,2.86,0
1,2023-12-02 13:39:37,92.0,233.08,0.94,16.47,Rainy,2.13,0
1,2023-04-14 14:48:34,126.14,217.27,0.57,22.21,Clear,1.44,0
1,2023-02-11 23:31:27,137.19,214.63,2.41,20.65,Cloudy,0.26,0
1,2023-11-30 10:40:08,100.49,214.03,0.32,29.8,Clear,6.0396233375639055,4
1,2023-06-28 18:20:13,88.2,230.45,3.8,21.91,Cloudy,2.36,0
1,2023-11-05 21:09:26,111.78,220.47,4.65,26.61,Rainy,7.202891670456634,4
1,2023-06-04 17:58:19,159.63,238.15,0.91,11.33,Rainy,7.433419339539736,4
1,2023-10-28 07:55:36,176.27,214.19,3.98,14.03,Cloudy,0.82,0
1,2023-07-17 20:00:18,74.64,234.44,3.33,20.46,Cloudy,1.79,0
1,2023-11-24 15:29:31,181.58,221.77,4.08,18.78,Rainy,1.88,0
1,2023-01-11 17:15:20,119.4,219.04,3.74,20.05,Clear,1.16,0
1,2023-04-12 10:42:07,184.94,221.52,2.72,28.13,Clear,3.12,0
1,2023-04-14 02:19:33,41.64949621459408,238.19,3.14,16.7,Clear,0.7,3
1,2023-10-10 22:31:55,143.01,226.0,4.47,25.77,Cloudy,0.76,0
1,2023-07-18 14:48:30,96.76,217.45,3.72,10.67,Clear,2.85,0
1,2023-08-12 22:11:24,164.37,236.3,1.71,26.43,Clear,5.0893568752035545,4
1,2023-01-01 15:45:49,69.12,221.92,3.99,13.0,Rainy,1.15,0
1,2023-07-29 02:44:10,158.34,231.6,3.21,23.88,Rainy,2.71,0
1,2023-10-16 03:28:33,87.77,220.37,0.91,28.17,Rainy,2.92,0
1,2023-05-22 10:47:24,110.13,238.91888678884467,4.74,13.07,Cloudy,2.93,2
1,2023-05-09 05:41:14,141.72,210.54,4.36,28.64,Rainy,2.83,0
1,2023-11-26 08:04:31,154.5,237.67,3.54,13.05,Clear,2.88,0
1,2023-04-27 15:12:23,141.01,222.72,3.68,28.69,Rainy,4.63,0
1,2023-06-08 14:29:52,117.63,213.4,4.92,26.78,Cloudy,0.62,0
1,2023-04-25 19:42:22,177.03476722355936,236.1,2.59,21.83,Clear,2.0,3
1,2023-05-28 05:53:24,100.28,234.09,0.02,16.67,Rainy,1.99,0
1,2023-03-09 14:03:08,130.61,237.6,1.73,16.94,Rainy,3.69,0
1,2023-06-07 16:53:41,117.83,216.74,2.26,12.82,Rainy,0.88,0
1,2023-04-29 00:19:11,124.76,222.57,4.57,17.25,Clear,6.796792863758592,4
1,2023-08-24 14:29:44,51.96,229.91,0.89,29.22,Rainy,0.74,0
1,2023-06-21 13:44:38,112.19,212.56,4.98,20.04,Cloudy,2.98,0
1,2023-07-18 12:29:13,60.06,232.5,1.05,27.96,Cloudy,1.03,0
1,2023-11-06 03:29:18,53.08944766609979,211.1,2.36,21.3,Clear,0.33,3
1,2023-07-20 04:21:39,117.99,225.73,2.2,18.02,Rainy,2.8,0
1,2023-05-11 04:10:51,73.29,215.46,4.31,28.92,Clear,1.87,0
1,2023-10-19 17:06:53,90.61,229.32,2.04,10.51,Clear,0.78,0
1,2023-03-29 05:48:09,133.96214512802544,229.77,0.14,14.44,Clear,1.16,3
1,2023-07-04 12:35:30,52.96,213.12,4.0,13.57,Rainy,3.26,0
1,2023-01-29 06:48:29,85.73,212.98,1.22,24.45,Cloudy,4.28,0
1,2023-09-02 13:50:19,146.60328362957762,221.92,3.34,14.1,Clear,1.47,3
1,2023-07-11 23:55:45,51.95,212.57,1.04,10.53,Rainy,4.659124682909076,4
1,2023-01-03 03:40:53,113.21,236.78,4.09,16.84,Clear,1.3,0
1,2023-03-26 23:44:50,106.95,227.71,1.34,22.48,Clear,2.05,0
1,2023-09-28 06:22:04,132.81,223.08,1.47,28.97,Rainy,3.82,0
1,2023-08-05 11:23:54,71.02,236.05,2.44,27.89,Clear,4.0,0
1,2023-02-17 03:08:38,98.62224629133595,210.67,1.34,20.83,Clear,3.17,3
1,2023-07-26 06:30:28,70.9,235.05,4.92,20.51,Rainy,0.86,0
1,2023-10-21 07:26:25,90.85,210.55,4.57,12.36,Cloudy,2.88,0
1,2023-10-07 08:07:09,91.11,226.63,3.26,26.59,Rainy,1.03,0
1,2023-12-19 04:29:55,51.65,214.11,4.5,27.48,Rainy,2.99,0
1,2023-03-03 19:27:33,140.08,229.95,0.88,28.29,Rainy,2.09,0
1,2023-06-24 18:57:15,107.47,225.57,0.23,13.33,Cloudy,3.69,0
1,2023-11-23 04:05:22,62.42,228.09,1.23,17.79,Clear,4.507018149394847,4
1,2023-07-08 04:46:17,157.86,218.91,2.83,19.52,Rainy,8.130489217974274,4
1,2023-10-05 02:43:12,159.89,216.45,0.16,15.25,Rainy,5.134277440452751,4
1,2023-12-13 19:36:48,124.45,238.66137781735807,1.67,25.42,Cloudy,0.53,2
1,2023-05-29 18:08:51,132.847953646516,224.86,3.44,18.7,Clear,1.23,3
1,2023-06-11 02:50:56,169.91,230.84,1.36,21.8,Cloudy,1.8,0
1,2023-06-30 22:43:45,63.74,249.37132928838625,0.68,29.0,Clear,2.23,2
1,2023-06-01 06:11:13,131.29,236.19,3.66,26.13,Rainy,3.29,0
1,2023-01-08 14:03:03,153.84,235.48,1.25,19.79,Rainy,1.11,0
1,2023-01-03 06:57:19,198.15,238.32,0.2,24.11,Rainy,7.171726035382001,4
1,2023-12-13 06:42:05,135.19,237.46,0.17,23.95,Cloudy,1.49,0
1,2023-10-13 07:17:08,188.66,239.13,4.72,19.48,Rainy,4.31,0
1,2023-12-15 16:12:29,176.68,219.57,4.14,10.74,Clear,2.98,0
1,2023-04-16 23:56:29,84.5,213.62,0.38,23.93,Cloudy,1.7,0
1,2023-06-01 00:24:42,158.72,211.96,1.58,20.79,Cloudy,3.95,0
1,2023-11-06 23:13:32,97.81,228.78,4.43,22.32,Cloudy,1.16,0
1,2023-11-23 10:04:50,53.66,236.1,0.11,27.49,Cloudy,2.64,0
1,2023-08-30 15:51:18,190.86,233.96,8.195792740827727,17.01,Rainy,3.84,1
1,2023-08-08 04:30:52,121.98,228.83,7.623300346502001,29.68,Rainy,3.84,1
1,2023-02-22 16:48:39,97.45522016691837,232.13,1.19,12.21,Clear,1.77,3
1,2023-05-08 03:08:52,94.45,217.01,0.21,10.36,Clear,4.94,0
1,2023-05-12 01:43:59,114.17,221.53,3.4,14.37,Clear,9.109035043246656,4
1,2023-06-13 17:16:08,63.41,222.53,4.4,28.89,Cloudy,2.34,0
1,2023-07-02 15:34:38,142.01,215.01,4.96,14.63,Clear,4.71,0
1,2023-01-21 05:28:22,147.45,228.23,2.56,14.61,Rainy,3.5414586272105257,4
1,2023-09-11 02:47:37,77.97,233.39,1.75,11.16,Clear,4.85,0
1,2023-04-07 00:50:50,182.57,237.83,4.97,13.48,Clear,1.98,0
1,2023-08-30 07:16:05,163.74,230.88,0.77,26.32,Rainy,3.7914528444678695,4
1,2023-02-14 10:11:12,130.55,227.79,2.9,11.83,Rainy,4.39,0
1,2023-06-30 14:25:51,89.84,213.89,4.44,29.11,Rainy,8.738548224174632,4
1,2023-08-24 07:19:45,148.29,226.53,0.43,18.17,Rainy,1.86,0
1,2023-10-06 23:34:28,88.96,231.7,2.48,11.62,Clear,1.1,0
1,2023-03-05 14:24:28,130.64184430680967,212.28,4.26,19.9,Clear,2.4,3
1,2023-05-02 03:39:08,173.7,220.43,3.39,21.31,Rainy,1.34,0
1,2023-05-26 18:06:51,181.79,233.92,3.29,27.01,Cloudy,4.34,0
1,2023-03-19 00:34:03,156.25,235.11,3.49,23.6,Clear,3.09,0
1,2023-11-19 13:29:19,162.91,214.76,4.4,27.44,Rainy,4.627450251694288,4
1,2023-04-28 02:57:15,69.33,220.05,3.72,13.22,Rainy,4.09,0
1,2023-02-17 00:18:53,174.82,225.22,0.03,15.74,Rainy,3.08,0
1,2023-05-15 20:10:25,197.18,228.95,1.3,22.68,Rainy,2.7,0
1,2023-05-24 21:58:15,166.98,213.21,3.81,20.83,Clear,4.81,0
1,2023-05-13 12:30:18,101.28,228.98,4.66,12.05,Clear,4.69,0
1,2023-11-16 08:40:46,131.53659079647454,212.04,1.5,24.16,Cloudy,0.34,3
1,2023-09-04 20:04:57,101.88,228.63,0.23,27.43,Cloudy,4.87,0
1,2023-06-19 03:02:03,195.33,232.49,0.65,25.17,Clear,0.12,0
1,2023-09-10 14:42:09,53.32,219.71,2.44,25.41,Cloudy,3.42,0
1,2023-12-24 03:27:28,116.89,218.21,4.99,18.52,Rainy,2.26,0
1,2023-06-30 12:56:15,74.54,233.84,3.47,14.42,Cloudy,0.41,0
1,2023-08-19 02:15:49,152.07,229.64,1.37,29.02,Cloudy,0.76,0
1,2023-04-06 08:10:50,114.85,238.31,2.1,22.77,Rainy,4.81264560704601,4
1,2023-10-19 10:56:45,197.6,222.28,4.47,14.6,Cloudy,1.07,0
1,2023-09-17 11:58:04,54.67,229.55,1.84,27.29,Cloudy,2.37,0
1,2023-07-11 23:16:13,168.33433543766225,215.57,4.34,25.53,Clear,3.85,3
1,2023-11-06 20:20:11,164.15,228.79,0.66,10.65,Cloudy,4.6,0
1,2023-12-08 21:10:36,142.5,233.9,2.41,12.35,Rainy,0.63,0
1,2023-04-18 07:00:35,152.83,222.91,4.745914205743196,19.83,Clear,0.32,1
1,2023-02-03 05:58:14,90.35,233.93,1.55,19.1,Clear,0.06,0
1,2023-07-09 17:52:32,60.87,221.77,2.4,22.0,Rainy,1.46,0
1,2023-09-26 04:56:44,154.25,235.8,3.9,10.79,Cloudy,2.4,0
1,2023-07-10 14:47:11,65.74,217.26,4.93,12.85,Cloudy,2.49,0
1,2023-02-06 03:19:12,142.72,231.07,2.8,10.2,Rainy,5.183134930154134,4
1,2023-04-29 22:02:49,63.18,220.52,0.17,11.57,Rainy,1.98,0
1,2023-07-03 19:06:26,69.91,227.03,3.45,26.01,Rainy,1.0,0
1,2023-06-15 05:58:58,75.12,213.14,3.18,24.13,Rainy,0.16,0
1,2023-05-17 15:06:42,190.43,211.56,2.71,24.18,Rainy,4.35,0
1,2023-04-30 01:56:00,157.11,234.05,1.7,26.3,Clear,5.084449968181583,4
1,2023-05-03 13:07:12,132.14,234.52,2.26,22.87,Clear,2.63,0
1,2023-10-24 00:07:19,132.30432866815596,212.45,0.3,14.94,Clear,0.8,3
1,2023-07-08 01:03:28,82.88,239.28,1.68,13.64,Cloudy,3.95,0
1,2023-10-23 05:39:04,148.81,224.95,2.78,24.38,Rainy,1.14,0
1,2023-02-09 00:58:16,199.45,239.24,3.25,13.99,Rainy,5.616595226937527,4
1,2023-04-28 09:20:17,54.6,217.73,2.31,27.37,Clear,3.64,0
1,2023-02-19 03:50:19,161.41,222.76,3.850327574237448,17.42,Rainy,4.94,1
1,2023-04-24 10:54:39,180.05,227.36,2.19,24.51,Rainy,2.43,0
1,2023-09-05 17:22:33,152.76273308766616,237.02,2.11,15.54,Clear,2.96,3
1,2023-04-21 10:14:04,81.6,228.69,3.16,24.66,Cloudy,0.66,0
1,2023-05-13 07:36:34,157.37,237.27,0.9,14.75,Clear,4.86,0
1,2023-04-09 01:16:08,58.243894899946696,235.63,2.46,14.94,Clear,4.35,3
1,2023-07-10 23:24:36,127.22,220.78,2.96,13.27,Clear,1.96,0
1,2023-09-24 14:11:14,182.79252678563304,217.74,3.28,16.5,Cloudy,3.87,3
1,2023-04-28 23:57:08,195.47,223.61,1.18,11.47,Clear,0.85,0
1,2023-02-16 00:02:54,127.97,220.11,4.14,18.62,Rainy,1.24,0
1,2023-08-24 11:17:24,142.57,231.2,0.84,13.35,Rainy,0.18,0
1,2023-03-29 15:33:23,160.46,229.91,2.37,26.88,Rainy,4.03,0
1,2023-12-19 19:52:28,137.8,236.05,1.03,12.24,Rainy,3.5212605682679445,4
1,2023-06-16 12:59:01,129.68,238.1,0.2,12.44,Cloudy,2.26,0
1,2023-01-24 09:23:13,190.08,219.48,2.54,10.83,Rainy,0.74,0
1,2023-02-08 12:55:26,197.99,238.95,0.02,29.04,Clear,3.2,0
1,2023-04-13 18:40:50,180.19,235.03651254756312,2.58,19.78,Cloudy,3.33,2
1,2023-08-03 08:56:26,25.10175907785459,219.24,3.52,14.04,Clear,3.37,3
1,2023-09-25 17:24:16,64.09,230.18,2.22,27.36,Rainy,0.89,0
1,2023-01-13 16:13:31,153.89,235.14,4.72,23.66,Rainy,6.343541720603642,4
1,2023-11-30 20:06:55,180.34,243.88513385777247,0.15,28.62,Cloudy,3.45,2
1,2023-04-13 17:49:40,82.35,229.77,1.97,23.02,Rainy,0.53,0
1,2023-11-09 04:56:38,148.68,239.98,0.24,29.54,Clear,2.03,0
1,2023-07-31 11:41:21,180.61,233.47,2.84,24.77,Clear,4.39,0
1,2023-12-19 19:00:30,110.62,219.81,3.34,26.16,Cloudy,3.81,0
1,2023-01-28 17:35:16,159.55482679003757,223.07,4.09,12.4,Clear,2.72,3
1,2023-10-18 20:47:30,98.69,220.99,1.98,23.91,Rainy,1.94,0
1,2023-06-20 13:12:24,117.3,217.13,1.87,14.55,Clear,0.37,0
1,2023-04-29 02:20:07,140.52,230.05,3.1,19.27,Rainy,1.9,0
1,2023-04-16 17:31:06,179.5,225.57,2.4,10.51,Rainy,1.71,0
1,2023-06-20 00:12:30,107.03,221.96,2.9,20.67,Clear,3.04,0
1,2023-12-12 10:01:19,164.73,234.39,3.59,29.11,Cloudy,0.09,0
1,2023-08-23 11:01:08,79.37,210.23,8.02110363438892,27.96,Rainy,1.22,1
1,2023-09-19 20:54:58,59.04,238.03,1.76,12.03,Rainy,2.43,0
1,2023-01-09 01:21:41,88.52,218.55,1.54,26.06,Rainy,2.7,0
1,2023-08-12 19:00:40,96.7,228.31,3.58,15.45,Clear,2.07,0
1,2023-03-10 00:53:45,68.28,215.43,3.41,13.63,Cloudy,2.63,0
1,2023-06-21 17:52:36,136.6890870656015,213.21,2.84,15.13,Clear,4.81,3
1,2023-09-04 12:37:20,170.9,226.51,0.22,22.66,Cloudy,4.76,0
1,2023-07-02 12:48:51,140.24,234.58,4.42,14.56,Cloudy,1.06,0
1,2023-05-05 16:28:47,126.91258882051036,222.33,4.2,28.0,Clear,1.77,3
1,2023-06-09 20:48:37,167.08,218.24,4.11,18.47,Rainy,3.34,0
1,2023-09-15 07:43:34,64.33,228.72,2.26,21.73,Cloudy,0.84,0
1,2023-08-02 15:16:19,160.53,235.88,1.08,11.91,Clear,0.12,0
1,2023-05-03 03:30:44,146.3,228.21,2.73,14.64,Cloudy,1.95,0
1,2023-10-28 00:40:06,139.17,224.9,4.94,12.73,Cloudy,3.48,0
1,2023-11-17 08:52:43,110.65,222.85,3.59,23.85,Clear,4.96,0
1,2023-07-30 17:20:19,69.26,213.12,3.62,21.57,Cloudy,1.37,0
1,2023-03-14 20:23:45,61.91,212.57,4.47,13.84,Rainy,1.62,0
1,2023-10-21 18:33:40,84.0,220.65,0.35,20.38,Cloudy,0.34,0
1,2023-10-23 03:37:30,170.05,217.01,2.7,27.6,Rainy,6.8488733596540055,4
1,2023-12-27 06:32:12,98.65,219.99,3.35,29.88,Cloudy,3.31,0
1,2023-09-29 04:09:43,104.51749430989238,231.92,2.33,11.2,Cloudy,2.81,3
1,2023-08-25 11:05:42,76.3,230.7,1.0,20.72,Clear,0.48,0
1,2023-05-01 16:24:04,117.56,232.68,6.521533458438358,23.3,Rainy,3.98,1
1,2023-03-29 06:21:42,85.2,221.98,0.76,29.85,Clear,4.64,0
1,2023-02-15 14:51:49,130.99,235.26,2.6,22.47,Rainy,0.45,0
1,2023-07-13 13:11:46,163.29,213.83,4.13,25.64,Clear,5.648481141574287,4
1,2023-06-11 08:39:02,95.47,217.89,1.8,11.75,Cloudy,4.68,0
1,2023-04-05 15:44:12,133.07,219.17,1.98,18.94,Cloudy,3.0,0
1,2023-05-29 23:16:50,127.35,237.58,2.48,29.84,Clear,4.26,0
1,2023-07-17 09:08:54,81.28,237.92,0.58,26.35,Rainy,1.9,0
1,2023-12-02 13:18:53,181.7,236.04,4.03,25.8,Clear,3.762757849153756,4
1,2023-06-11 03:32:37,110.45,215.21,3.47,16.92,Cloudy,4.88,0
1,2023-07-17 04:27:29,146.15,234.67,0.66,27.24,Cloudy,4.61,0
1,2023-04-20 20:15:01,123.06,228.19,3.82,13.5,Rainy,5.705989083316939,4
1,2023-09-14 07:05:37,71.96,221.03,0.34,10.52,Cloudy,0.68,0
