bulb_number,timestamp,power_consumption (Watts),voltage_levels (Volts),current_fluctuations (Amperes),temperature (Celsius),environmental_conditions,current_fluctuations_env (Amperes),fault_type
66,2023-10-08 08:36:01,173.68,238.56,2.66,21.95,Rainy,0.57,0
66,2023-05-29 18:42:10,192.11,216.36,2.75,29.3,Clear,2.24,0
66,2023-07-04 07:15:56,63.96,216.46,0.36,18.08,Rainy,6.297084918301088,4
66,2023-06-02 15:17:24,101.67,214.99,3.49,29.3,Clear,1.65,0
66,2023-12-11 12:10:10,128.14,214.95,0.37,13.34,Cloudy,0.46,0
66,2023-05-22 08:17:27,142.53,229.66,4.99,29.83,Cloudy,2.21,0
66,2023-10-19 18:11:12,84.4,224.72,4.49,23.64,Cloudy,3.1,0
66,2023-06-06 02:52:38,154.36,214.58,4.493753122694148,13.85,Rainy,4.75,1
66,2023-05-29 16:20:49,77.24,237.19,4.75,24.24,Cloudy,4.99,0
66,2023-06-02 05:59:14,57.56,231.58,0.94,17.53,Clear,1.47,0
66,2023-02-02 17:06:39,180.35,213.52,1.54,25.13,Clear,3.74,0
66,2023-11-16 20:32:24,131.19,234.39,0.42,10.1,Cloudy,0.52,0
66,2023-06-01 12:24:17,172.74,224.87,1.92,14.69,Clear,4.387959078142526,4
66,2023-03-13 07:58:41,146.07,211.5,0.36,24.57,Cloudy,2.18,0
66,2023-09-07 13:20:53,97.47,224.51,0.97,10.52,Cloudy,1.74,0
66,2023-03-30 00:02:59,99.03,222.07,2.52,26.0,Rainy,7.063361015289531,4
66,2023-12-23 07:23:41,109.64,210.71,3.23,16.96,Clear,2.16,0
66,2023-05-03 13:13:06,60.01,235.29,3.66,13.24,Clear,0.03,0
66,2023-03-14 02:13:17,67.52,224.74,4.06,24.39,Rainy,3.19,0
66,2023-07-12 20:59:01,169.83,225.35,3.33,26.7,Rainy,2.77,0
66,2023-06-22 10:11:12,140.8,228.67,4.65,19.1,Cloudy,0.45,0
66,2023-01-27 21:02:26,180.61,211.68,0.23,13.9,Cloudy,0.37,0
66,2023-03-28 18:06:44,128.27,236.28,1.22,11.0,Clear,4.13081863338693,4
67,2023-01-22 16:05:27,179.88,240.2526590324668,0.74,15.79,Cloudy,3.15,2
67,2023-07-28 20:25:28,151.86,236.23,4.34,11.18,Cloudy,4.04,0
67,2023-10-28 00:15:44,125.22,225.01,5.856400373514234,18.17,Rainy,3.57,1
67,2023-10-17 21:59:16,162.08,237.79,3.961496215562422,18.9,Rainy,0.09,1
67,2023-08-01 16:20:00,115.58,231.79,1.77,27.73,Rainy,1.99,0
67,2023-02-08 18:22:36,132.89,217.79,0.78,23.15,Cloudy,2.1,0
67,2023-11-10 12:51:40,142.61,228.26,2.45,16.04,Rainy,0.98,0
67,2023-12-24 12:45:42,77.34,226.12,1.48,21.18,Cloudy,3.98,0
67,2023-12-11 06:57:23,125.03,224.14,4.75,17.52,Rainy,0.15,0
67,2023-09-05 14:06:43,182.26,216.73,2.99,28.75,Clear,3.72,0
67,2023-06-02 12:48:42,175.08,222.7,2.3,11.19,Clear,3.34,0
67,2023-05-02 01:40:23,161.64,225.89,4.26,12.19,Cloudy,0.44,0
67,2023-11-03 04:41:25,69.39,235.89,0.93,11.45,Cloudy,3.97,0
67,2023-07-23 02:51:32,154.69,214.79,3.82,15.89,Rainy,0.15,0
67,2023-11-29 08:25:25,55.23,213.63,4.1,17.95,Cloudy,1.89,0
67,2023-04-29 19:00:13,169.0,229.39,4.41,10.5,Cloudy,0.83,0
67,2023-01-10 23:02:48,178.07,238.82,1.47,10.73,Clear,0.05,0
67,2023-12-07 09:16:47,54.34,229.77,1.26,17.41,Clear,1.85,0
67,2023-12-09 07:18:52,68.77945857134505,215.4,2.61,11.37,Cloudy,2.29,3
67,2023-06-07 04:26:54,72.94755272741585,212.46,3.28,22.04,Clear,3.71,3
67,2023-08-30 10:17:00,102.56393367276824,217.32,1.99,20.72,Clear,0.37,3
67,2023-06-09 06:25:38,189.69,239.09,4.06,26.19,Cloudy,0.83,0
67,2023-05-11 17:36:33,99.14,232.85,0.19,11.65,Cloudy,3.19,0
67,2023-03-31 23:15:22,115.15,248.3166497758471,1.28,11.62,Clear,4.15,2
67,2023-10-29 09:14:01,119.39,236.41,1.11,17.34,Clear,1.21,0
67,2023-12-17 18:28:51,62.99,229.58,2.96,18.89,Clear,4.3,0
67,2023-07-12 04:01:57,124.05,223.51,3.41,10.76,Clear,1.39,0
67,2023-09-16 18:06:40,175.05,213.9,4.1,22.69,Clear,4.01,0
67,2023-10-04 16:53:51,61.71,231.16,3.89,10.5,Cloudy,3.64,0
67,2023-04-11 12:35:46,123.18,210.39,3.23,14.83,Cloudy,4.83,0
67,2023-06-09 17:03:00,196.71,210.09,0.67,20.29,Cloudy,3.14,0
67,2023-10-16 16:08:45,144.87,231.62,0.87,16.0,Cloudy,2.69,0
67,2023-06-11 19:41:05,71.24,234.34,7.664791654710259,23.64,Rainy,1.66,1
67,2023-06-03 09:14:53,50.79,228.0,0.25,14.41,Clear,1.74,0
67,2023-09-14 00:33:19,146.83,217.26,0.65,19.93,Rainy,3.75,0
67,2023-11-14 13:23:58,108.59,235.75,4.71,24.28,Clear,7.702524609025302,4
67,2023-10-02 00:00:47,136.41,211.1,2.65,20.55,Cloudy,2.8,0
67,2023-05-12 19:00:14,83.63,221.61,4.75,27.04,Rainy,2.27,0
67,2023-04-14 13:30:25,112.75,233.51,1.99,22.01,Clear,6.939772424559155,4
67,2023-06-26 20:40:01,161.24,239.92,0.19,10.59,Clear,6.821957383503387,4
67,2023-03-13 09:46:22,77.47,241.23587831195772,4.46,20.46,Clear,4.7,2
67,2023-09-05 02:58:36,77.93,235.16,5.174855864174317,22.07,Rainy,1.97,1
67,2023-12-24 09:59:44,75.99,228.77,1.58,17.01,Cloudy,0.97,0
67,2023-07-05 18:16:47,101.39,234.64,4.77,18.79,Rainy,3.74,0
67,2023-08-07 05:34:53,186.43,217.6,0.67,14.87,Rainy,7.368087982642257,4
67,2023-01-07 13:39:22,128.86,238.95,2.38,17.32,Cloudy,4.61,0
67,2023-03-27 20:43:21,65.99,231.24,2.15,25.73,Rainy,6.852190111655325,4
67,2023-06-02 22:01:02,114.62,214.66,1.99,12.62,Cloudy,0.28,0
67,2023-01-04 16:10:44,60.2427275778974,222.54,0.65,23.88,Clear,3.17,3
67,2023-11-21 06:14:01,86.29,221.35,6.330757087470889,18.13,Clear,1.92,1
67,2023-02-03 15:43:07,124.5,222.24,2.74,29.74,Rainy,2.43,0
67,2023-07-30 21:56:58,166.25,230.05,2.79,24.77,Rainy,3.19,0
67,2023-06-04 07:15:23,60.13,232.37,4.53,26.1,Rainy,1.9,0
67,2023-03-12 23:24:20,185.37,213.05,1.9,10.1,Cloudy,1.8,0
67,2023-08-01 15:12:19,56.19,232.51,1.37,21.0,Rainy,2.96,0
67,2023-10-15 20:46:53,96.28,234.8143516550056,2.75,14.79,Cloudy,0.79,2
67,2023-03-17 11:00:57,98.01,223.43,4.56,12.55,Clear,0.32,0
67,2023-11-19 20:59:09,114.46,228.45,2.33,10.17,Rainy,2.03,0
67,2023-05-20 05:14:52,122.15,238.4,0.38,23.76,Rainy,1.97,0
67,2023-08-04 15:48:03,181.03,229.78,1.97,22.79,Rainy,2.23,0
67,2023-01-11 23:25:42,157.61,245.08292252392897,3.47,17.47,Cloudy,0.17,2
67,2023-04-15 01:16:52,119.58,227.56,0.47,19.26,Clear,1.43,0
67,2023-01-29 21:14:09,60.23,220.61,3.17,25.52,Cloudy,3.81,0
67,2023-09-07 10:48:06,126.59,229.4396058253192,2.98,11.03,Clear,2.13,2
67,2023-06-04 07:46:41,68.51,228.65,3.36,27.81,Clear,1.08,0
67,2023-07-24 08:16:46,145.5000116418915,220.32,1.94,29.3,Cloudy,2.54,3
67,2023-02-04 05:36:48,154.8,222.57,0.22,19.85,Rainy,1.87,0
67,2023-10-31 16:27:34,128.7,231.93,2.69,23.42,Rainy,7.838340494928987,4
67,2023-01-08 17:06:33,147.46,236.42,1.5,26.72,Rainy,3.16,0
67,2023-01-03 08:45:55,142.0,215.59,4.22,22.03,Cloudy,0.9,0
67,2023-07-05 19:41:58,57.47,224.6,1.41,15.93,Cloudy,0.39,0
67,2023-09-22 01:31:54,83.53,239.02,2.8,20.7,Rainy,2.53,0
67,2023-10-04 08:18:44,165.33,230.28,0.96,20.03,Cloudy,3.54,0
67,2023-10-03 02:54:21,117.61,226.26,0.41,10.24,Cloudy,3.84,0
67,2023-11-26 22:47:33,146.44544793658014,225.26,4.08,25.64,Cloudy,1.79,3
67,2023-04-05 16:37:31,121.15,210.59,0.0,26.77,Rainy,4.89,0
67,2023-11-18 02:30:03,163.42,212.15,3.04,22.52,Clear,1.35,0
67,2023-08-21 09:13:59,123.1,210.38,2.34,15.39,Clear,1.08,0
67,2023-09-25 08:48:18,196.16,230.19,4.46,12.91,Clear,1.15,0
67,2023-04-20 05:41:49,189.03,218.43,4.4,24.78,Cloudy,0.19,0
67,2023-05-11 17:49:43,72.8,226.73,4.59,21.52,Rainy,3.49,0
67,2023-12-08 07:09:40,151.08,213.42,7.531920130627297,24.64,Clear,1.6,1
67,2023-06-19 23:13:14,121.99,233.83,4.76,27.16,Clear,2.39,0
67,2023-02-18 11:22:14,100.71,216.93,3.43,18.35,Rainy,0.71,0
67,2023-05-06 04:49:57,57.38,227.47,4.37,16.61,Clear,1.06,0
67,2023-10-25 15:12:31,125.42,232.58,0.18,27.53,Cloudy,4.96,0
67,2023-11-05 01:35:32,116.96,235.33,2.09,12.1,Rainy,2.51,0
67,2023-07-21 00:29:12,76.63,215.74,3.98,12.06,Clear,1.47,0
67,2023-05-23 19:48:54,104.34,237.28,3.05,11.13,Rainy,1.41,0
67,2023-06-14 21:33:43,59.58,232.08,0.97,14.46,Clear,0.6,0
67,2023-01-19 06:04:35,139.64775371181412,225.54,1.32,25.85,Clear,2.91,3
67,2023-02-02 13:04:17,41.22319015005829,212.7,1.67,11.57,Clear,1.22,3
67,2023-08-16 08:10:15,61.17,219.25,2.57,16.87,Rainy,2.676263514100188,4
67,2023-06-28 21:32:41,53.94096824695326,230.99,3.34,27.89,Cloudy,4.56,3
67,2023-12-05 17:16:48,52.55,213.25,3.7,26.53,Rainy,3.06,0
67,2023-06-03 18:56:18,104.56,215.52,3.38,18.25,Rainy,1.85,0
67,2023-06-03 04:43:57,120.48,235.09,3.21,21.11,Rainy,1.6,0
67,2023-05-10 11:45:05,98.84,239.64,6.611828084963525,14.63,Clear,3.61,1
67,2023-12-16 10:28:58,106.94,233.61,4.35,26.59,Clear,0.36,0
67,2023-05-08 20:50:32,168.85,222.04,5.161071780010691,27.84,Clear,2.45,1
67,2023-04-16 00:57:26,113.50736548349252,219.76,2.89,29.16,Cloudy,3.11,3
67,2023-03-01 15:18:54,157.8641836366081,221.74,0.78,29.51,Cloudy,4.44,3
67,2023-06-07 07:58:08,175.64395055694172,228.37,3.11,22.58,Clear,4.13,3
67,2023-11-13 11:07:42,96.55,210.98,4.04,15.27,Clear,4.525971967711191,4
67,2023-02-04 08:16:53,178.73,227.96,8.361131521030224,10.01,Clear,0.95,1
67,2023-07-09 06:56:45,92.57,238.15,3.78,24.01,Cloudy,0.08,0
67,2023-11-15 12:08:01,153.74,225.74,0.86,21.74,Rainy,3.989124395021985,4
67,2023-01-02 00:16:56,78.71,210.32,1.85,17.37,Cloudy,2.58,0
67,2023-07-26 03:01:31,194.26,212.38,1.12,19.01,Rainy,1.75,0
67,2023-02-21 16:44:06,134.66,234.12,2.09,16.18,Rainy,1.14,0
67,2023-06-24 09:24:36,147.3345039813403,212.78,2.43,17.47,Clear,3.16,3
67,2023-06-05 21:08:01,102.0,213.17,0.68,23.63,Cloudy,2.47,0
67,2023-05-08 03:01:28,168.29,237.76,3.37,28.24,Clear,0.14,0
67,2023-09-20 09:34:57,130.61,218.01,0.98,15.61,Clear,4.1,0
67,2023-09-06 06:01:26,144.49,233.31,2.5,15.34,Rainy,2.34,0
67,2023-07-05 11:47:49,82.22,239.74,6.319451656097436,11.25,Clear,4.99,1
67,2023-08-13 03:26:30,148.72,221.38,5.026994793222573,24.29,Rainy,1.51,1
67,2023-06-30 12:53:30,148.55,210.77,1.12,10.17,Rainy,8.32774986298236,4
67,2023-05-06 09:36:02,98.71,219.44,0.49,10.85,Rainy,1.18,0
67,2023-04-18 20:52:20,178.92,228.06,0.06,22.19,Cloudy,0.25,0
67,2023-12-29 01:00:08,112.77,238.03,3.14,22.24,Cloudy,3.37,0
67,2023-06-07 20:47:00,70.83,212.8,1.86,13.79,Rainy,0.12,0
67,2023-12-01 05:59:51,101.03,224.92,0.25,29.44,Cloudy,3.83,0
67,2023-09-07 18:19:56,160.65,236.4,2.95,18.76,Rainy,5.011177676489691,4
67,2023-06-08 08:58:24,107.03,233.93,2.51,13.67,Rainy,4.31,0
67,2023-01-07 17:07:03,147.51,227.96,4.85,28.5,Rainy,0.73,0
67,2023-11-24 18:41:27,161.35,237.11,4.31,27.78,Clear,4.03,0
67,2023-03-24 17:47:24,179.26739943083987,218.18,0.8,11.52,Clear,4.12,3
67,2023-12-12 19:36:40,88.71,230.32,0.0,13.93,Cloudy,1.89,0
67,2023-06-15 22:28:59,81.84,220.28,0.83,10.08,Rainy,4.691521322349095,4
67,2023-01-16 06:03:49,158.05,225.45561236526385,3.83,11.23,Cloudy,4.87,2
67,2023-01-17 09:43:37,95.0,219.16,1.21,13.54,Clear,4.15,0
67,2023-03-22 11:47:38,119.19,213.0,4.09,27.22,Rainy,4.62,0
67,2023-02-19 16:26:14,57.0,224.23,3.02,26.85,Clear,3.1,0
67,2023-07-17 03:21:14,118.67,232.91,2.32,15.71,Rainy,2.92,0
67,2023-10-11 15:37:03,126.69,224.64,0.96,26.91,Rainy,0.29,0
67,2023-04-17 15:01:04,58.03,214.2,0.56,27.65,Clear,6.804152444143689,4
67,2023-05-09 04:41:48,89.84,222.17,2.61,16.61,Clear,4.53,0
67,2023-09-14 00:20:40,57.24,238.84,2.85,28.9,Cloudy,3.48,0
67,2023-08-05 19:44:05,72.75,230.8,4.84,20.0,Rainy,9.359791611570929,4
67,2023-11-12 20:41:43,100.78,222.38,1.37,28.5,Clear,3.13,0
67,2023-11-03 16:14:46,163.58,215.98,2.15,22.74,Clear,3.68,0
67,2023-07-12 10:58:29,148.53,231.29,3.08,13.88,Rainy,2.73,0
67,2023-06-25 09:07:28,166.60062769939893,213.64,1.18,18.81,Cloudy,0.37,3
67,2023-09-22 14:47:58,112.55,234.65,4.93,13.8,Cloudy,1.04,0
67,2023-12-30 18:06:47,186.75,236.7,4.81,26.82,Cloudy,2.73,0
67,2023-10-13 16:23:16,136.5,222.82,0.05,19.9,Cloudy,4.4,0
67,2023-08-28 03:07:43,66.31,230.79256227044152,0.87,10.24,Cloudy,0.69,2
67,2023-07-09 14:49:56,170.74,211.21,2.1,26.89,Clear,4.63,0
67,2023-04-04 05:32:11,61.57,229.91,3.45,29.37,Rainy,0.16,0
67,2023-11-05 18:04:29,170.33,228.46,0.35,16.8,Rainy,4.909261158134368,4
67,2023-04-15 08:57:37,155.85,236.22,2.74,23.62,Clear,3.15,0
67,2023-05-13 16:31:29,58.71,219.62,4.21,25.7,Clear,1.71,0
67,2023-11-28 00:27:09,128.12,237.89,4.9,26.09,Clear,1.38,0
67,2023-06-25 03:14:13,64.98,236.89,3.3,26.72,Clear,4.079169471094954,4
67,2023-10-21 19:19:47,181.1,211.84,4.66,23.16,Cloudy,1.84,0
67,2023-04-09 12:49:42,151.53,231.43,3.18,24.53,Clear,0.67,0
67,2023-05-23 14:45:51,130.82,219.47,0.65,24.1,Rainy,3.0,0
67,2023-07-06 04:09:10,199.91,235.17,2.04,25.59,Rainy,4.341070990812178,4
67,2023-08-14 19:06:45,110.52,228.32,4.02,19.23,Rainy,8.579359307375817,4
67,2023-05-16 06:46:54,90.53,225.99,4.25,25.07,Cloudy,4.1,0
67,2023-06-26 19:10:54,88.72,233.4,2.03,29.2,Rainy,2.33,0
67,2023-04-13 12:33:52,184.54,229.89,4.67,21.32,Rainy,1.19,0
67,2023-07-18 11:18:34,147.83,217.7,8.600608214934043,11.71,Rainy,1.2,1
67,2023-10-23 10:17:33,112.64,214.76,4.97,19.13,Cloudy,2.39,0
67,2023-12-20 12:56:42,102.92,211.98,6.018635043039862,15.61,Clear,2.86,1
67,2023-05-23 18:24:11,70.97,239.24,2.37,21.66,Rainy,0.18,0
67,2023-08-11 17:19:10,177.64,236.02,3.77,12.91,Clear,2.02,0
67,2023-10-10 05:59:02,193.32,222.66,1.74,11.71,Rainy,0.4,0
67,2023-05-21 01:51:14,114.89,226.21,4.12,28.14,Cloudy,2.0,0
67,2023-10-24 04:28:33,176.52,226.31,4.86,28.58,Cloudy,3.57,0
67,2023-01-12 04:46:44,78.38,237.74,0.58,26.37,Rainy,6.304437159915892,4
67,2023-08-18 03:01:06,180.69,233.79,0.29,17.4,Clear,7.917808323701075,4
67,2023-10-19 08:36:16,170.82,231.85,4.78,29.0,Clear,4.973634401515714,4
67,2023-07-24 02:33:29,95.17,218.84,3.15,17.34,Rainy,4.34,0
67,2023-12-26 14:30:56,95.26,239.7,3.31,17.11,Cloudy,2.93,0
67,2023-09-22 19:41:53,104.25,225.46,2.63,25.31,Clear,2.23,0
67,2023-07-19 14:02:07,192.3,212.95,1.6,24.94,Rainy,2.98,0
67,2023-12-22 07:51:41,68.6,234.41,3.32,21.68,Rainy,4.38,0
67,2023-12-28 02:38:37,175.15,219.48,2.72,27.19,Rainy,3.3057183693267738,4
67,2023-12-22 09:10:05,108.29,228.5967970369324,2.54,25.92,Clear,2.4,2
67,2023-05-31 09:28:05,178.08,216.15,2.16,10.41,Cloudy,2.2,0
67,2023-04-11 01:45:29,106.2,218.67,4.69,23.57,Cloudy,4.58,0
67,2023-11-09 00:32:48,120.0,241.93170227136775,4.74,19.16,Cloudy,0.16,2
67,2023-11-08 16:51:10,79.69,238.6,0.35,27.95,Rainy,0.73,0
67,2023-05-16 03:50:27,88.69,214.56,1.67,12.13,Clear,1.87,0
67,2023-05-24 22:35:08,69.46888442122192,232.26,3.06,23.67,Clear,2.45,3
67,2023-02-11 18:27:11,103.06,222.07,0.48,29.98,Cloudy,2.26,0
67,2023-08-05 20:57:40,187.35,235.58,1.3,20.03,Rainy,7.474969514442584,4
67,2023-02-07 13:27:03,64.61,234.85,0.56,18.98,Rainy,4.31,0
67,2023-03-20 14:53:52,85.05,211.39,0.24,13.78,Clear,2.71,0
67,2023-01-16 10:20:09,183.93,231.27,4.02,14.93,Cloudy,1.91,0
67,2023-07-06 14:38:54,128.65,221.03,3.76,29.41,Cloudy,3.85,0
67,2023-06-05 06:24:27,191.03,239.36,1.61,22.32,Rainy,3.83,0
67,2023-11-08 19:16:47,142.85,240.2076154692429,1.84,20.6,Clear,1.7,2
67,2023-11-25 09:37:46,107.01,221.98,0.72,19.77,Clear,3.18,0
67,2023-10-12 18:03:52,65.61,238.3614105542091,0.44,27.12,Cloudy,2.04,2
67,2023-07-13 18:44:39,106.62,229.56,2.39,22.06,Rainy,2.98,0
67,2023-10-24 07:02:40,154.31,237.96,3.26,13.3,Cloudy,2.28,0
67,2023-10-27 11:13:07,78.58,214.1,3.72,13.11,Rainy,3.9,0
67,2023-01-12 14:46:35,128.36,222.72,4.37,28.0,Cloudy,1.08,0
67,2023-03-17 08:25:49,170.01,228.18,2.48,14.76,Clear,4.01,0
67,2023-03-11 05:22:49,182.21,231.9,1.38,11.42,Cloudy,2.39,0
67,2023-12-28 21:52:42,63.137588985737295,220.27,1.65,14.22,Cloudy,4.92,3
67,2023-12-19 09:53:09,62.41,235.16,0.13,26.65,Rainy,0.97,0
67,2023-07-11 10:16:03,120.34,219.56,2.89,18.93,Rainy,0.18,0
67,2023-05-11 21:05:09,162.67,224.45,1.05,21.91,Clear,0.92,0
67,2023-08-03 05:41:13,131.53,222.9,2.67,21.47,Cloudy,0.21,0
67,2023-06-28 17:39:57,145.6,218.99,1.7,25.47,Clear,0.91,0
67,2023-10-30 11:59:57,100.74,212.04,4.83,14.54,Rainy,8.187688641407483,4
67,2023-02-07 11:03:00,114.46,227.43,2.84,21.94,Clear,1.69,0
67,2023-10-06 10:13:21,182.77,233.4,4.89,26.68,Rainy,4.763923804695192,4
67,2023-02-01 20:38:53,120.0,211.79,1.97,10.66,Cloudy,0.86,0
67,2023-07-07 09:09:54,97.08,229.31,4.87,13.23,Rainy,0.5,0
67,2023-07-16 23:17:02,188.74,224.91,3.06,10.41,Cloudy,1.63,0
67,2023-09-25 17:10:56,101.79295575420107,217.79,4.03,22.14,Clear,4.78,3
67,2023-01-26 18:12:12,73.05,225.68,0.77,27.22,Rainy,1.65,0
67,2023-07-19 02:40:25,115.61,236.13,1.32,19.2,Clear,3.92,0
67,2023-07-06 17:54:32,59.92,218.33,0.55,24.9,Rainy,0.73,0
67,2023-02-24 19:23:10,193.82,221.41,2.65,14.45,Rainy,4.22,0
67,2023-01-23 14:52:36,58.57291829805864,224.4,4.83,19.45,Clear,2.52,3
67,2023-02-12 13:33:41,183.81,231.15,0.11,24.48,Clear,3.73,0
67,2023-06-12 15:21:04,103.28,229.12,1.35,16.52,Clear,1.79,0
67,2023-03-18 15:15:28,180.41,237.88,3.61,13.74,Clear,3.51,0
67,2023-07-17 21:44:34,88.35,214.28,2.55,28.05,Clear,5.777577770722655,4
67,2023-04-06 08:12:59,162.5,235.43,0.21,20.09,Clear,4.49,0
67,2023-11-02 12:00:50,72.74387416142596,212.23,1.86,24.31,Clear,4.88,3
67,2023-12-20 08:01:19,189.63,238.06,4.07,18.9,Cloudy,3.65,0
67,2023-07-29 20:32:56,187.86,235.54,2.82,27.65,Rainy,4.2,0
67,2023-02-08 00:15:31,69.36,218.47,4.21,25.3,Clear,1.92,0
